Timestamp,exit_timestamp,margin_used,entry_premium,exit_premium,strategy_type,exit_reason,pnl,transaction_cost,uncounted_trades,leg_1_entry_time_of_leg,leg_1_strike_price,leg_1_option_type,leg_1_action,leg_1_lot_size,leg_1_margin_used,leg_1_entry_price,leg_1_entry_delta,leg_1_entry_theta,leg_1_entry_gamma,leg_1_exit_time_of_leg,leg_1_exit_price,leg_1_exit_delta,leg_1_exit_theta,leg_1_exit_gamma,net_pnl,percentage_return,cumulative_pnl,max_drawdown
2023-01-04 10:11:00,2023-01-04 10:13:20,-100000,-197.65,-177.7,credit,TP_hit,19.950000000000017,0.37535,0,2023-01-04 10:11:00,43300.0,CE,sell,1,-100000,-197.65,-0.4890337234598974,121.63957865084011,-0.0007717744665569626,2023-01-04 10:13:20,-177.7,-0.44494754994985897,122.99505072584525,-0.0007362385190390341,19.574650000000016,0.019574650000000016,-0.05286404999999994,-0.10107019999999994
2023-01-04 10:17:00,2023-01-04 10:21:22,-100000,-191.9,-171.15,credit,TP_hit,20.75,0.36305000000000004,0,2023-01-04 10:17:01,43200.0,PE,sell,1,-100000,-191.9,-0.47811902010721496,-114.15764708645676,0.0007780704436299857,2023-01-04 10:21:22,-171.15,-0.4560166728850845,-109.03581127246298,0.0008074044899331057,20.38695,0.020386949999999997,-0.03247709999999994,-0.08068324999999994
2023-01-04 10:25:00,2023-01-04 10:54:40,-100000,-201.9,-180.0,credit,TP_hit,21.900000000000006,0.38189999999999996,0,2023-01-04 10:25:00,43300.0,CE,sell,1,-100000,-201.9,-0.4905292435807951,125.30390554451292,-0.0007590779205202125,2023-01-04 10:54:40,-180.0,-0.4569414759345136,125.75855510342879,-0.0007595087936351774,21.518100000000004,0.021518100000000005,-0.010958999999999934,-0.05916514999999994
2023-01-04 11:00:00,2023-01-04 11:02:45,-100000,-173.8,-192.25,credit,SL_hit,-18.44999999999999,0.36605000000000004,0,2023-01-04 11:00:00,43200.0,PE,sell,1,-100000,-173.8,-0.4701012725249143,-110.49001365085782,0.0008354490432793682,2023-01-04 11:02:45,-192.25,-0.4974253426169639,-112.55723657813907,0.0008268798978861014,-18.81604999999999,-0.018816049999999987,-0.02977504999999992,-0.07798119999999992
2023-01-04 11:08:00,2023-01-04 11:09:05,-100000,-167.75,-185.8,credit,SL_hit,-18.05000000000001,0.35355000000000003,0,2023-01-04 11:08:00,43100.0,PE,sell,1,-100000,-167.75,-0.4530486909970932,-112.97823931185711,0.000815001044429664,2023-01-04 11:09:05,-185.8,-0.4729373953665572,-118.41871076046378,0.0007895647513578297,-18.40355000000001,-0.01840355000000001,-0.04817859999999993,-0.09638474999999994
2023-01-04 11:10:00,2023-01-04 11:11:05,-100000,-181.6,-200.5,credit,SL_hit,-18.900000000000006,0.38210000000000005,0,2023-01-04 11:10:00,43100.0,PE,sell,1,-100000,-181.6,-0.47347908173662745,-115.60680353007967,0.0008091370773399831,2023-01-04 11:11:05,-200.5,-0.49158898991095157,-120.90394568677256,0.000778568960413395,-19.282100000000007,-0.019282100000000007,-0.06746069999999994,-0.11566684999999995
2023-01-04 11:14:00,2023-01-04 11:17:03,-100000,-188.15,-168.65,credit,TP_hit,19.5,0.3568,0,2023-01-04 11:14:00,43100.0,PE,sell,1,-100000,-188.15,-0.47720192322771027,-119.01053022088385,0.0007910895760687708,2023-01-04 11:17:03,-168.65,-0.4467215347659703,-116.71765726717848,0.0007921573796920711,19.1432,0.0191432,-0.048317499999999944,-0.09652364999999995
2023-01-04 11:22:00,2023-01-04 11:54:25,-100000,-247.35,-222.1,credit,TP_hit,25.25,0.46945,0,2023-01-04 11:22:00,43100.0,CE,sell,1,-100000,-247.35,-0.5327715169769931,142.13746629750875,-0.0007035814064693113,2023-01-04 11:54:25,-222.1,-0.49674098281684564,148.0772628476071,-0.0007034606142042321,24.78055,0.024780550000000005,-0.02353694999999994,-0.07174309999999995
2023-01-04 12:06:00,2023-01-04 12:08:21,-100000,-198.0,-218.7,credit,SL_hit,-20.69999999999999,0.4167,0,2023-01-04 12:06:00,43000.0,PE,sell,1,-100000,-198.0,-0.4730657450508602,-134.67570020912228,0.0007415107461383741,2023-01-04 12:08:21,-218.7,-0.49166259964863457,-140.98231229653064,0.0007143910352169769,-21.116699999999987,-0.021116699999999988,-0.04465364999999993,-0.09285979999999994
2023-01-04 12:13:00,2023-01-04 12:14:17,-100000,-248.35,-273.7,credit,SL_hit,-25.349999999999994,0.52205,0,2023-01-04 12:13:00,43000.0,PE,sell,1,-100000,-248.35,-0.5240404085469663,-144.06295857650323,0.00069516318035312,2023-01-04 12:14:17,-273.7,-0.5384461185002465,-150.68925573273242,0.0006574344979526359,-25.872049999999994,-0.025872049999999994,-0.07052569999999991,-0.11873184999999992
2023-01-04 12:17:00,2023-01-04 12:20:07,-100000,-225.05,-202.5,credit,TP_hit,22.55000000000001,0.42755000000000004,0,2023-01-04 12:17:01,42900.0,PE,sell,1,-100000,-225.05,-0.477033806764382,-153.5805972969244,0.0006619686132580682,2023-01-04 12:20:07,-202.5,-0.4504892849922726,-149.3352039004792,0.0006698280685668578,22.12245000000001,0.022122450000000012,-0.0484032499999999,-0.0966093999999999
2023-01-04 12:26:00,2023-01-04 12:30:52,-100000,-251.75,-226.45,credit,TP_hit,25.30000000000001,0.4782,0,2023-01-04 12:26:00,43000.0,PE,sell,1,-100000,-251.75,-0.5183042773182933,-151.5988940839294,0.0006744699021510314,2023-01-04 12:30:52,-226.45,-0.506417377822288,-142.88927671323313,0.0007228575782391999,24.82180000000001,0.02482180000000001,-0.02358144999999989,-0.0717875999999999
2023-01-04 12:47:00,2023-01-04 12:54:50,-100000,-258.9,-232.85,credit,TP_hit,26.049999999999983,0.49175,0,2023-01-04 12:47:00,43000.0,CE,sell,1,-100000,-258.9,-0.5426169862431607,158.03587886529263,-0.0006907572469572187,2023-01-04 12:54:50,-232.85,-0.5081584200169686,161.18828689303007,-0.0006952362241463561,25.558249999999983,0.02555824999999998,0.001976800000000091,-0.04622934999999991
2023-01-04 12:58:00,2023-01-04 13:01:24,-100000,-231.75,-208.4,credit,TP_hit,23.349999999999994,0.44015,0,2023-01-04 12:58:00,43000.0,PE,sell,1,-100000,-231.75,-0.5052974769725438,-152.18161430648667,0.0007039929528218636,2023-01-04 13:01:24,-208.4,-0.4944354053122879,-142.3944525713547,0.0007561288839497138,22.909849999999995,0.022909849999999995,0.024886650000000086,-0.023319499999999917
2023-01-04 13:07:00,2023-01-04 13:10:40,-100000,-217.2,-195.4,credit,TP_hit,21.799999999999983,0.4126,0,2023-01-04 13:07:00,43100.0,CE,sell,1,-100000,-217.2,-0.4891258195200976,161.54348145385848,-0.0007019062309154833,2023-01-04 13:10:40,-195.4,-0.45923136969321376,157.45304294843345,-0.0007049490591271024,21.38739999999998,0.021387399999999984,0.046274050000000067,-0.0019320999999999366
2023-01-04 13:29:00,2023-01-04 13:31:57,-100000,-184.8,-204.5,credit,SL_hit,-19.69999999999999,0.38930000000000003,0,2023-01-04 13:29:01,43000.0,PE,sell,1,-100000,-184.8,-0.4704587158144591,-141.1979242227943,0.0007870855256442155,2023-01-04 13:31:57,-204.5,-0.48666367096643626,-149.71772291211713,0.0007514069011449465,-20.089299999999987,-0.020089299999999987,0.02618475000000008,-0.022021399999999924
2023-01-04 13:34:00,2023-01-04 13:35:34,-100000,-198.0,-174.3,credit,TP_hit,23.69999999999999,0.3723,0,2023-01-04 13:34:00,43000.0,PE,sell,1,-100000,-198.0,-0.48445342671783465,-146.34938628371077,0.0007702985271862417,2023-01-04 13:35:34,-174.3,-0.45528535459595787,-139.99164979240584,0.0007909028454378131,23.32769999999999,0.02332769999999999,0.04951245000000007,-0.0
2023-01-04 13:48:00,2023-01-04 13:56:00,-100000,-218.75,-241.6,credit,SL_hit,-22.849999999999994,0.46035000000000004,0,2023-01-04 13:48:01,43100.0,CE,sell,1,-100000,-218.75,-0.5083468656977175,163.24874165851048,-0.0007407942348436336,2023-01-04 13:56:00,-241.6,-0.5420707854298712,162.54343333892638,-0.0007394575618491217,-23.310349999999993,-0.023310349999999994,0.026202100000000075,-0.023310349999999994
2023-01-04 13:57:00,2023-01-04 14:20:39,-100000,-232.6,-205.1,credit,TP_hit,27.5,0.4377,0,2023-01-04 13:57:00,43100.0,CE,sell,1,-100000,-232.6,-0.5318044852231196,162.82879171411872,-0.000746560431252874,2023-01-04 14:20:39,-205.1,-0.5102224966805124,160.91579836258995,-0.0007950211511342786,27.0623,0.0270623,0.05326440000000007,-0.0
2023-01-04 14:25:00,2023-01-04 14:26:00,-100000,-169.55,-187.45,credit,SL_hit,-17.899999999999977,0.357,0,2023-01-04 14:25:01,43000.0,PE,sell,1,-100000,-169.55,-0.4543443206856068,-147.9111622370348,0.0008101577009256289,2023-01-04 14:26:00,-187.45,-0.4725499136156941,-156.74369577619933,0.0007816470315447077,-18.256999999999977,-0.018256999999999978,0.03500740000000009,-0.01825699999999998
2023-01-04 14:26:00,2023-01-04 14:31:57,-100000,-187.45,-206.6,credit,SL_hit,-19.150000000000006,0.39404999999999996,0,2023-01-04 14:26:00,43000.0,PE,sell,1,-100000,-187.45,-0.4725499136156941,-156.74369577619933,0.0007816470315447077,2023-01-04 14:31:57,-206.6,-0.499856685118516,-160.87848569678647,0.000775839339439699,-19.544050000000006,-0.019544050000000004,0.015463350000000087,-0.03780104999999999
2023-01-04 14:32:00,2023-01-04 14:33:02,-100000,-215.0,-192.65,credit,TP_hit,22.349999999999994,0.40765,0,2023-01-04 14:32:00,43000.0,PE,sell,1,-100000,-215.0,-0.5042728161143373,-164.9382410678864,0.0007560467452094599,2023-01-04 14:33:02,-192.65,-0.4898046324456118,-155.3247228154675,0.0008054354339037673,21.942349999999994,0.021942349999999992,0.03740570000000008,-0.01585869999999999
2023-01-04 14:35:00,2023-01-04 14:35:44,-100000,-204.8,-182.6,credit,TP_hit,22.200000000000017,0.38739999999999997,0,2023-01-04 14:35:00,43000.0,PE,sell,1,-100000,-204.8,-0.5076357520223951,-156.0183529427288,0.0008016107244657178,2023-01-04 14:35:44,-182.6,-0.49445638843650386,-145.68701783331034,0.0008622535574431822,21.812600000000018,0.02181260000000002,0.0592183000000001,-0.0
2023-01-04 14:36:00,2023-01-04 14:42:24,-100000,-179.35,-160.85,credit,TP_hit,18.5,0.3402,0,2023-01-04 14:36:00,43000.0,PE,sell,1,-100000,-179.35,-0.48135304388665645,-149.18265125667386,0.0008412519036937738,2023-01-04 14:42:24,-160.85,-0.45631804131147646,-144.3868005743486,0.0008597535838816839,18.1598,0.0181598,0.0773781000000001,-0.0
2023-01-04 14:50:00,2023-01-04 14:53:35,-100000,-189.7,-170.5,credit,TP_hit,19.19999999999999,0.3602,0,2023-01-04 14:50:00,42900.0,PE,sell,1,-100000,-189.7,-0.503507357487365,-151.55520119379216,0.000854067252475943,2023-01-04 14:53:35,-170.5,-0.4903281040142815,-143.5817068767506,0.0009108740073315857,18.83979999999999,0.01883979999999999,0.09621790000000009,-0.0
2023-01-05 09:27:00,2023-01-05 09:27:06,-100000,-142.95,-120.65,credit,TP_hit,22.299999999999983,0.2636,0,2023-01-05 09:27:01,43000.0,PE,sell,1,-100000,-142.95,-0.5078985454289864,-120.70421699560097,0.0011468338811937429,2023-01-05 09:27:06,-120.65,-0.4544121727050765,-116.23503256169818,0.0011365523278072942,22.036399999999983,0.022036399999999984,0.11825430000000008,-0.0
2023-01-05 09:32:00,2023-01-05 09:33:37,-100000,-173.0,-191.0,credit,SL_hit,-18.0,0.364,0,2023-01-05 09:32:00,43000.0,CE,sell,1,-100000,-173.0,-0.5386623917985389,132.5560277398754,-0.0010254376547891297,2023-01-05 09:33:37,-191.0,-0.5710517091145562,123.3420206755418,-0.0010110997550327738,-18.364,-0.018364,0.09989030000000007,-0.018364000000000005
2023-01-05 09:37:00,2023-01-05 09:38:05,-100000,-133.4,-117.8,credit,TP_hit,15.600000000000009,0.2512,0,2023-01-05 09:37:00,43100.0,CE,sell,1,-100000,-133.4,-0.46509932896015016,127.80870491059046,-0.001056981773217558,2023-01-05 09:38:05,-117.8,-0.4327664385769481,116.34804504720634,-0.0010628338031892781,15.348800000000008,0.015348800000000008,0.11523910000000008,-0.0030151999999999957
2023-01-05 09:47:00,2023-01-05 09:47:24,-100000,-153.95,-137.3,credit,TP_hit,16.649999999999977,0.29125,0,2023-01-05 09:47:00,42800.0,PE,sell,1,-100000,-153.95,-0.46680978954611874,-145.04647523163507,0.0009319478522229474,2023-01-05 09:47:24,-137.3,-0.4411411043960811,-133.93577867073947,0.0009517842158857093,16.358749999999976,0.016358749999999977,0.13159785000000007,-0.0
2023-01-05 09:48:00,2023-01-05 09:49:19,-100000,-152.0,-168.7,credit,SL_hit,-16.69999999999999,0.3207,0,2023-01-05 09:48:00,42800.0,PE,sell,1,-100000,-152.0,-0.4668625317748365,-143.1720428929293,0.0009439594350624247,2023-01-05 09:49:19,-168.7,-0.49368986769877665,-148.89022169870464,0.0009305222192779183,-17.020699999999987,-0.01702069999999999,0.11457715000000009,-0.017020699999999986
2023-01-05 09:50:00,2023-01-05 09:51:07,-100000,-173.75,-196.7,credit,SL_hit,-22.94999999999999,0.37045,0,2023-01-05 09:50:00,42800.0,PE,sell,1,-100000,-173.75,-0.5050072848035825,-147.71149594430813,0.0009362929631606676,2023-01-05 09:51:07,-196.7,-0.539271515394546,-144.1753479419147,0.000914577924504556,-23.32044999999999,-0.023320449999999993,0.0912567000000001,-0.04034114999999998
2023-01-05 09:54:00,2023-01-05 09:55:15,-100000,-177.75,-159.6,credit,TP_hit,18.150000000000006,0.33735000000000004,0,2023-01-05 09:54:00,42800.0,PE,sell,1,-100000,-177.75,-0.5364200347202086,-132.09217965109877,0.0010035410014097579,2023-01-05 09:55:15,-159.6,-0.517615771636315,-129.12167227717813,0.0010582340337350615,17.812650000000005,0.017812650000000006,0.10906935000000009,-0.02252849999999998
2023-01-05 10:12:00,2023-01-05 10:12:17,-100000,-135.5,-154.45,credit,SL_hit,-18.94999999999999,0.28995,0,2023-01-05 10:12:00,42800.0,PE,sell,1,-100000,-135.5,-0.5052059205027604,-114.5894027803709,0.0011996476700915082,2023-01-05 10:12:17,-154.45,-0.51982155450645,-123.42716675614685,0.0011004587463503412,-19.23994999999999,-0.01923994999999999,0.0898294000000001,-0.04176844999999997
2023-01-05 10:18:00,2023-01-05 10:19:43,-100000,-125.45,-111.1,credit,TP_hit,14.350000000000009,0.23655,0,2023-01-05 10:18:00,42900.0,CE,sell,1,-100000,-125.45,-0.4574371831964186,120.62870217692671,-0.001094097115128534,2023-01-05 10:19:43,-111.1,-0.43085118050925075,109.43735538368915,-0.001118853560910793,14.11345000000001,0.01411345000000001,0.10394285000000011,-0.027654999999999957
2023-01-05 10:20:00,2023-01-05 10:20:25,-100000,-170.15,-152.65,credit,TP_hit,17.5,0.32280000000000003,0,2023-01-05 10:20:00,42800.0,CE,sell,1,-100000,-170.15,-0.5506059604527991,121.87136170320869,-0.0010772396308311727,2023-01-05 10:20:25,-152.65,-0.5283755920970634,121.22325645298773,-0.0011293508350718184,17.1772,0.0171772,0.12112005000000012,-0.010477799999999954
2023-01-05 10:21:00,2023-01-05 10:22:25,-100000,-154.45,-172.6,credit,SL_hit,-18.150000000000006,0.32704999999999995,0,2023-01-05 10:21:00,42800.0,CE,sell,1,-100000,-154.45,-0.5278134901288922,122.92176024864715,-0.0011144288691866677,2023-01-05 10:22:25,-172.6,-0.556918234507009,119.61683593825992,-0.0010797279514918046,-18.477050000000006,-0.018477050000000005,0.10264300000000011,-0.028954849999999963
2023-01-05 10:23:00,2023-01-05 10:23:26,-100000,-115.5,-127.8,credit,SL_hit,-12.299999999999997,0.24330000000000002,0,2023-01-05 10:23:00,42800.0,PE,sell,1,-100000,-115.5,-0.44819587768856195,-111.26630737705108,0.0011603920313518756,2023-01-05 10:23:26,-127.8,-0.4723179006170142,-118.29111367956081,0.001142849015423053,-12.543299999999997,-0.012543299999999997,0.09009970000000012,-0.041498149999999956
2023-01-05 10:36:00,2023-01-05 10:43:21,-100000,-117.75,-130.85,credit,SL_hit,-13.099999999999994,0.2486,0,2023-01-05 10:36:00,42800.0,PE,sell,1,-100000,-117.75,-0.47058696829580526,-109.0773524835642,0.0012326772491633164,2023-01-05 10:43:21,-130.85,-0.5093945959899315,-108.21672014423217,0.0012581412534018455,-13.348599999999994,-0.013348599999999993,0.07675110000000013,-0.054846749999999944
2023-01-05 10:51:00,2023-01-05 10:57:58,-100000,-140.4,-159.3,credit,SL_hit,-18.900000000000006,0.2997000000000001,0,2023-01-05 10:51:00,42800.0,PE,sell,1,-100000,-140.4,-0.5364945769485985,-103.30678358479376,0.0012692248674284201,2023-01-05 10:57:58,-159.3,-0.5726526844270552,-96.6086880745591,0.0012304732877055358,-19.199700000000007,-0.019199700000000007,0.05755140000000012,-0.07404644999999996
2023-01-05 11:00:00,2023-01-05 11:02:54,-100000,-134.55,-119.6,credit,TP_hit,14.950000000000017,0.25415,0,2023-01-05 11:00:00,42800.0,PE,sell,1,-100000,-134.55,-0.5312211865856398,-101.26575206741921,0.0013046769709035289,2023-01-05 11:02:54,-119.6,-0.5066753985481398,-99.37416306251191,0.001364479231824589,14.695850000000018,0.014695850000000019,0.07224725000000014,-0.059350599999999934
2023-01-05 11:06:00,2023-01-05 11:11:22,-100000,-121.85,-135.0,credit,SL_hit,-13.150000000000006,0.25685,0,2023-01-05 11:06:00,42800.0,CE,sell,1,-100000,-121.85,-0.4891625543500311,108.98705138218227,-0.0012559279127799527,2023-01-05 11:11:22,-135.0,-0.5195216130147173,109.46186901568636,-0.001245160206053697,-13.406850000000006,-0.013406850000000005,0.05884040000000013,-0.07275744999999995
2023-01-05 11:28:00,2023-01-05 11:29:22,-100000,-129.5,-115.65,credit,TP_hit,13.849999999999994,0.24515,0,2023-01-05 11:28:01,42700.0,PE,sell,1,-100000,-129.5,-0.5237195392410854,-99.98755949509075,0.0013264300946502772,2023-01-05 11:29:22,-115.65,-0.5022490266632929,-96.79518425949647,0.0013918129582179972,13.604849999999994,0.013604849999999995,0.07244525000000013,-0.059152599999999944
2023-01-05 11:38:00,2023-01-05 11:43:35,-100000,-132.3,-118.15,credit,TP_hit,14.150000000000006,0.25045,0,2023-01-05 11:38:01,42700.0,PE,sell,1,-100000,-132.3,-0.5576318533698554,-86.68177792955498,0.0014252654523261299,2023-01-05 11:43:35,-118.15,-0.5239014492822491,-90.69146678623217,0.0014540255222073029,13.899550000000005,0.013899550000000005,0.08634480000000014,-0.045253049999999934
2023-01-05 11:55:00,2023-01-05 12:00:25,-100000,-109.0,-96.2,credit,TP_hit,12.799999999999997,0.2052,0,2023-01-05 11:55:00,42600.0,PE,sell,1,-100000,-109.0,-0.48424275359266744,-95.41636686315616,0.0013937194864865887,2023-01-05 12:00:25,-96.2,-0.4617506224242618,-88.48945341823966,0.001461805965163876,12.594799999999998,0.012594799999999996,0.09893960000000013,-0.032658249999999944
2023-01-05 12:07:00,2023-01-05 12:07:45,-100000,-114.25,-102.7,credit,TP_hit,11.549999999999997,0.21695,0,2023-01-05 12:07:00,42600.0,PE,sell,1,-100000,-114.25,-0.5104417631912384,-91.59291477846931,0.001444621489099518,2023-01-05 12:07:45,-102.7,-0.47068609093372515,-92.45502428124824,0.0014129426517683896,11.333049999999997,0.011333049999999997,0.11027265000000012,-0.021325199999999947
